,User,Tweet_time,Tweet,Hashtag,Retweet,Favorite,Join_time,Follower,Friend
513,AceLuceroTech,2022-09-14 02:00:22+00:00,"Check out this amazing case for the iPhone 14 Pro from Supcase @supcase_atl #iPhone14Pro 

Amazing iPhone 14 Pro Case from SupCase
https://t.co/4nc0kzAShG","[{'text': 'iPhone14Pro', 'indices': [76, 88]}]",3,3,2017-07-24 06:01:06+00:00,874,411
514,DanRoger5,2022-09-14 01:56:47+00:00,"Someone broke embargo lol… Guess he got a free upgrade? Or is this considered a “work” phone? 
#iPhone14Pro 

https://t.co/wYlK4lhbP0","[{'text': 'iPhone14Pro', 'indices': [95, 107]}]",0,1,2009-09-20 10:01:15+00:00,270,438
515,CateMeowCoin,2022-09-14 01:44:28+00:00,Omg #iPhone14 #iPhone14Pro #catecoin wallet finally on iOS @apple #Apple #AppleEvent https://t.co/BUmr9MA4Oy,"[{'text': 'iPhone14', 'indices': [4, 13]}, {'text': 'iPhone14Pro', 'indices': [14, 26]}, {'text': 'catecoin', 'indices': [27, 36]}, {'text': 'Apple', 'indices': [66, 72]}, {'text': 'AppleEvent', 'indices': [73, 84]}]",2,11,2021-11-04 05:41:24+00:00,1216,1982
516,NephetsYUI,2022-09-14 01:42:30+00:00,Hyped to see the iPhone 14 hands on and review videos coming out tonight once the embargo is lifted! 😁 #iPhone14 #iPhone14Pro,"[{'text': 'iPhone14', 'indices': [103, 112]}, {'text': 'iPhone14Pro', 'indices': [113, 125]}]",0,0,2009-09-29 18:18:52+00:00,459,766
517,xdswampyx,2022-09-14 01:39:41+00:00,"Bought this storm blue silicone case for my #iPhone14Pro that I preordered 
#Apple https://t.co/lC1lWj9ils","[{'text': 'iPhone14Pro', 'indices': [44, 56]}, {'text': 'Apple', 'indices': [76, 82]}]",0,0,2021-08-16 23:24:47+00:00,29,7
518,FredRoute,2022-09-14 01:29:11+00:00,Did you pre order? #iPhone14 #iPhone14Plus #iPhone14Pro #iPhone14ProMax https://t.co/FRJ9WZSy8H,"[{'text': 'iPhone14', 'indices': [19, 28]}, {'text': 'iPhone14Plus', 'indices': [29, 42]}, {'text': 'iPhone14Pro', 'indices': [43, 55]}, {'text': 'iPhone14ProMax', 'indices': [56, 71]}]",0,1,2022-09-01 21:14:12+00:00,0,15
519,finnashoot_,2022-09-14 01:22:42+00:00,"A basic function I want to see next on #iOS - Close all apps at once instead of swiping up each individual app. 

#iOS16 #iPhone14 #iPhone14ProMax #iPhone14Pro 

Like why tf doesn’t that already exist? 😂","[{'text': 'iOS', 'indices': [39, 43]}, {'text': 'iOS16', 'indices': [114, 120]}, {'text': 'iPhone14', 'indices': [121, 130]}, {'text': 'iPhone14ProMax', 'indices': [131, 146]}, {'text': 'iPhone14Pro', 'indices': [147, 159]}]",0,1,2017-08-10 03:15:03+00:00,25,111
520,DTmobile,2022-09-14 01:17:03+00:00,"Apple's original idea for the #iPhone14Pro's #DynamicIsland is to use it as a straightforward information hub, but third-party developers have other ideas ... https://t.co/YbB5fp2900","[{'text': 'iPhone14Pro', 'indices': [30, 42]}, {'text': 'DynamicIsland', 'indices': [45, 59]}]",0,0,2015-12-14 15:05:01+00:00,41630,36141
521,sgmobmart,2022-09-14 01:11:54+00:00,"sell/buy/repair iPhones best price SG @ https://t.co/TuXIikTiLC

#sgBuyBack #sgFoneFix #sgiPad #iPhone14 #iPhone14plus #iPhone14Pro #iPhone14ProMax #mobileio #cryptomobile #mobilemart #mobilefix #mobileDAO https://t.co/aYmEycZuvu","[{'text': 'sgBuyBack', 'indices': [65, 75]}, {'text': 'sgFoneFix', 'indices': [76, 86]}, {'text': 'sgiPad', 'indices': [87, 94]}, {'text': 'iPhone14', 'indices': [95, 104]}, {'text': 'iPhone14plus', 'indices': [105, 118]}, {'text': 'iPhone14Pro', 'indices': [119, 131]}, {'text': 'iPhone14ProMax', 'indices': [132, 147]}, {'text': 'mobileio', 'indices': [148, 157]}, {'text': 'cryptomobile', 'indices': [158, 171]}, {'text': 'mobilemart', 'indices': [172, 183]}, {'text': 'mobilefix', 'indices': [184, 194]}, {'text': 'mobileDAO', 'indices': [195, 205]}]",0,0,2009-05-20 03:28:52+00:00,38,0
522,arezs,2022-09-14 00:53:14+00:00,Last 🤳 with #iPhone13 Purple is the new blue #iPhone14Pro Friday https://t.co/nj6PgzhNSF,"[{'text': 'iPhone13', 'indices': [12, 21]}, {'text': 'iPhone14Pro', 'indices': [45, 57]}]",0,2,2009-02-26 05:03:09+00:00,145,454
523,RockKelly,2022-09-14 00:49:31+00:00,@SHEIN_Official When will you have @Apple #iPhone14Pro cases?,"[{'text': 'iPhone14Pro', 'indices': [42, 54]}]",0,0,2009-06-17 20:46:24+00:00,178,531
524,lKimMRHooper,2022-09-14 00:41:41+00:00,iPhone 14 models reportedly shipping with earlier version of iOS 16 https://t.co/mpcKOhS3XL via @filipeesposito #Apple #AppleEvent #AppleEvent2022 #iPhone #iPhone14 #iPhone14Pro #ios #iOS16 #tech #technology #technologynews @9to5mac @Apple @tim_cook @KimMichaelHoop1 @KimMHooper,"[{'text': 'Apple', 'indices': [112, 118]}, {'text': 'AppleEvent', 'indices': [119, 130]}, {'text': 'AppleEvent2022', 'indices': [131, 146]}, {'text': 'iPhone', 'indices': [147, 154]}, {'text': 'iPhone14', 'indices': [155, 164]}, {'text': 'iPhone14Pro', 'indices': [165, 177]}, {'text': 'ios', 'indices': [178, 182]}, {'text': 'iOS16', 'indices': [183, 189]}, {'text': 'tech', 'indices': [190, 195]}, {'text': 'technology', 'indices': [196, 207]}, {'text': 'technologynews', 'indices': [208, 223]}]",0,0,2019-03-30 16:35:03+00:00,25547,7638
525,sparrows_news,2022-09-14 00:39:31+00:00,"Apple A16 Bionic AnTuTu Benchmark Uncovered GPU's Strength

https://t.co/LWlKwydLYZ

#Apple #iPhone14Pro","[{'text': 'Apple', 'indices': [85, 91]}, {'text': 'iPhone14Pro', 'indices': [92, 104]}]",0,4,2017-11-09 06:46:37+00:00,1039,205
526,AndroidStud,2022-09-14 00:37:29+00:00,VRS Design cases have arrived for #iPhone14 #iPhone14Pro #iPhone14ProMax https://t.co/C6CxIPEA5M,"[{'text': 'iPhone14', 'indices': [34, 43]}, {'text': 'iPhone14Pro', 'indices': [44, 56]}, {'text': 'iPhone14ProMax', 'indices': [57, 72]}]",1,6,2011-02-23 03:55:00+00:00,1228,617
527,TalanTweets,2022-09-14 00:24:05+00:00,@ksmolka Wow! Very cool! I’ll have my Pro Max on Friday and would love to help. Can’t wait to play your game! #iPhone14Pro #DynamicIsland #Genius,"[{'text': 'iPhone14Pro', 'indices': [110, 122]}, {'text': 'DynamicIsland', 'indices': [123, 137]}, {'text': 'Genius', 'indices': [138, 145]}]",0,1,2019-08-13 12:51:32+00:00,91,250
528,natalobookone,2022-09-14 00:23:01+00:00,"Apple company kindness to us with the iPhone I still don't have an iPhone 6 even its camera 😭🤣🤤
@Apple #iPhone14Pro 🙂💔","[{'text': 'iPhone14Pro', 'indices': [103, 115]}]",0,0,2022-05-09 23:59:30+00:00,10,92
529,saeedted,2022-09-14 00:13:58+00:00,"General consumer, come hear these wise words as you shop!

https://t.co/0GWpK4vFde

#iPhone14ProMax #AppleWatchUltra #iPhone14Pro","[{'text': 'iPhone14ProMax', 'indices': [84, 99]}, {'text': 'AppleWatchUltra', 'indices': [100, 116]}, {'text': 'iPhone14Pro', 'indices': [117, 129]}]",0,1,2014-07-31 20:28:34+00:00,257,122
530,ElAmerican_,2022-09-14 00:10:04+00:00,"In this country, more than 5 years of work would be required to purchase an #iPhone14Pro.

https://t.co/Ab9LBhOzUt","[{'text': 'iPhone14Pro', 'indices': [76, 88]}]",5,7,2020-10-14 23:39:37+00:00,100785,6812
531,longliveezio,2022-09-13 23:58:54+00:00,"Yo, @dbrand when are you gonna make CLEAR cases? I wanted to purchase your case for the #iPhone14Pro but I can’t see the beautiful PURPLE!!! 

Wouldn’t you agree that this is a beauty that must be seen??? https://t.co/LO0lOmSMvX","[{'text': 'iPhone14Pro', 'indices': [88, 100]}]",0,0,2011-09-28 16:23:32+00:00,441,943
532,mikeconco,2022-09-13 23:48:15+00:00,It’s kind of amazing that if I ordered an #iPhone14Pro today I can get it in about a month #apple #iPhone14,"[{'text': 'iPhone14Pro', 'indices': [42, 54]}, {'text': 'apple', 'indices': [91, 97]}, {'text': 'iPhone14', 'indices': [98, 107]}]",0,2,2012-09-27 02:13:18+00:00,2241,937
533,cvilleporchguy,2022-09-13 23:46:24+00:00,Is it Friday yet? Waiting for my  #iPhone14Pro,"[{'text': 'iPhone14Pro', 'indices': [34, 46]}]",0,1,2021-02-17 21:49:44+00:00,99,333
534,Day_Spills_Tea,2022-09-13 23:36:47+00:00,"@Apple Please give my Memoji back her long locs!  So many black women wear long locs or long braids, but you shortened all the Memoji hairstyles.       …love the highlights tho.  #iOS16 #memoji #Apple #iPhone14Pro #changeitback https://t.co/O2NJwdJV8i","[{'text': 'iOS16', 'indices': [179, 185]}, {'text': 'memoji', 'indices': [186, 193]}, {'text': 'Apple', 'indices': [194, 200]}, {'text': 'iPhone14Pro', 'indices': [201, 213]}, {'text': 'changeitback', 'indices': [214, 227]}]",0,0,2021-08-03 11:46:46+00:00,13,137
535,FavoriteTechX,2022-09-13 23:33:51+00:00,"Ultimate Lock Screen depths Wallpaper App 👍🏼

https://t.co/f0uGronVkh

#apple #iOS16 #iphone14 #iphone14pro #Airpods #iOS16beta #macOS13 #watchOS9 #watchOSbeta #iPadPro #M2 #iphone #iOS #M1X #MacBooks #iPhoneSE #AppleWatch #iPhone14Max #iPodtouch #iPadOS16 #ipados16beta https://t.co/8sY7e6lI4c","[{'text': 'apple', 'indices': [71, 77]}, {'text': 'iOS16', 'indices': [78, 84]}, {'text': 'iphone14', 'indices': [85, 94]}, {'text': 'iphone14pro', 'indices': [95, 107]}, {'text': 'Airpods', 'indices': [108, 116]}, {'text': 'iOS16beta', 'indices': [117, 127]}, {'text': 'macOS13', 'indices': [128, 136]}, {'text': 'watchOS9', 'indices': [137, 146]}, {'text': 'watchOSbeta', 'indices': [147, 159]}, {'text': 'iPadPro', 'indices': [160, 168]}, {'text': 'M2', 'indices': [169, 172]}, {'text': 'iphone', 'indices': [173, 180]}, {'text': 'iOS', 'indices': [181, 185]}, {'text': 'M1X', 'indices': [186, 190]}, {'text': 'MacBooks', 'indices': [191, 200]}, {'text': 'iPhoneSE', 'indices': [201, 210]}, {'text': 'AppleWatch', 'indices': [211, 222]}, {'text': 'iPhone14Max', 'indices': [223, 235]}, {'text': 'iPodtouch', 'indices': [236, 246]}, {'text': 'iPadOS16', 'indices': [247, 256]}, {'text': 'ipados16beta', 'indices': [257, 270]}]",0,2,2020-04-05 13:02:04+00:00,289,600
536,Jerald_Von,2022-09-13 23:11:00+00:00,Raise your hand if you’re waiting for @austinmann annual iPhone camera test with baited breath? #iPhone14Pro #Apple,"[{'text': 'iPhone14Pro', 'indices': [96, 108]}, {'text': 'Apple', 'indices': [109, 115]}]",0,0,2012-08-24 10:54:30+00:00,50,352
537,sgmobmart,2022-09-13 23:08:16+00:00,"sell/buy/repair iPhones best price SG @ https://t.co/TuXIikTiLC

#sgBuyBack #sgFoneFix #sgiPad #iPhone14 #iPhone14plus #iPhone14Pro #iPhone14ProMax #mobileio #cryptomobile #mobilemart #mobilefix #mobileDAO https://t.co/4gLUvaCjdj","[{'text': 'sgBuyBack', 'indices': [65, 75]}, {'text': 'sgFoneFix', 'indices': [76, 86]}, {'text': 'sgiPad', 'indices': [87, 94]}, {'text': 'iPhone14', 'indices': [95, 104]}, {'text': 'iPhone14plus', 'indices': [105, 118]}, {'text': 'iPhone14Pro', 'indices': [119, 131]}, {'text': 'iPhone14ProMax', 'indices': [132, 147]}, {'text': 'mobileio', 'indices': [148, 157]}, {'text': 'cryptomobile', 'indices': [158, 171]}, {'text': 'mobilemart', 'indices': [172, 183]}, {'text': 'mobilefix', 'indices': [184, 194]}, {'text': 'mobileDAO', 'indices': [195, 205]}]",0,0,2009-05-20 03:28:52+00:00,38,0
538,zagg_roy,2022-09-13 22:59:57+00:00,"Which Apple iPhone 14 hero did you pick? 🦸🏽 

.
.
.

#ZAGG #Gear4 #InvisibleShield #farout #applelaunch #protectbetter #360protection #apple #iphone14 #iphone14plus #iphone14pro #iphone14max #hero #pickyourhero #screenprotector #phonecase #farout #applelaunch #techtuesday https://t.co/svCIcUBJIf","[{'text': 'ZAGG', 'indices': [53, 58]}, {'text': 'Gear4', 'indices': [59, 65]}, {'text': 'InvisibleShield', 'indices': [66, 82]}, {'text': 'farout', 'indices': [83, 90]}, {'text': 'applelaunch', 'indices': [91, 103]}, {'text': 'protectbetter', 'indices': [104, 118]}, {'text': '360protection', 'indices': [119, 133]}, {'text': 'apple', 'indices': [134, 140]}, {'text': 'iphone14', 'indices': [141, 150]}, {'text': 'iphone14plus', 'indices': [151, 164]}, {'text': 'iphone14pro', 'indices': [165, 177]}, {'text': 'iphone14max', 'indices': [178, 190]}, {'text': 'hero', 'indices': [191, 196]}, {'text': 'pickyourhero', 'indices': [197, 210]}, {'text': 'screenprotector', 'indices': [211, 227]}, {'text': 'phonecase', 'indices': [228, 238]}, {'text': 'farout', 'indices': [239, 246]}, {'text': 'applelaunch', 'indices': [247, 259]}, {'text': 'techtuesday', 'indices': [260, 272]}]",0,0,2022-06-15 17:16:40+00:00,1,0
539,okoffl,2022-09-13 22:59:08+00:00,"@Apple significant upgrades;

#iPhone6s : 3D Touch
#iPhone7 : Portrait mode
#iPhoneX : Face ID
#iphone12pro : Magsafe
#iPhone13Pro : Cinematic mode
#iphone14pro : Dynamic island https://t.co/5wMD8E8uMP","[{'text': 'iPhone6s', 'indices': [30, 39]}, {'text': 'iPhone7', 'indices': [51, 59]}, {'text': 'iPhoneX', 'indices': [76, 84]}, {'text': 'iphone12pro', 'indices': [95, 107]}, {'text': 'iPhone13Pro', 'indices': [118, 130]}, {'text': 'iphone14pro', 'indices': [148, 160]}]",0,0,2022-08-11 04:02:24+00:00,11,192
540,andrewjclare,2022-09-13 22:55:54+00:00,"They’re here! #iPhone14Pro cases made by @Apple 

Leather Case - Umber
Silicone Case - Storm Blue https://t.co/sCQVeAgJpf","[{'text': 'iPhone14Pro', 'indices': [14, 26]}]",0,36,2021-08-18 22:49:48+00:00,251,98
541,KaraSantoro11,2022-09-13 22:51:36+00:00,Okay since I pre ordered it the 9th on that day quickly I am able to get my phone that day. I am happy and now I can be alittle more calmer didn’t want too wait all the way till October to not have it #Iphone14Pro #iPhone14 📱📲 I acted quick and pre ordered it fast. Have u? https://t.co/zNUGr0j2md,"[{'text': 'Iphone14Pro', 'indices': [201, 213]}, {'text': 'iPhone14', 'indices': [214, 223]}]",0,0,2021-01-27 04:52:02+00:00,99,775
542,thebbmafrica,2022-09-13 22:37:12+00:00,"Kelechi doesn't feel cool with the fact that he wasn't nominated he feels no one sees him as a threat. Is Kelechi really a threat?

Cc: @denrele_edun @jjcskillz @blessingceo

#Thebbmafrica  
#jjcskillz 
#denrele
#blessingceo 
#ASUUstrike
#iPhone14Pro
#iOS16
#CalmDown
#earthquake https://t.co/R6OeNPbfUx","[{'text': 'Thebbmafrica', 'indices': [175, 188]}, {'text': 'jjcskillz', 'indices': [191, 201]}, {'text': 'denrele', 'indices': [203, 211]}, {'text': 'blessingceo', 'indices': [212, 224]}, {'text': 'ASUUstrike', 'indices': [226, 237]}, {'text': 'iPhone14Pro', 'indices': [238, 250]}, {'text': 'iOS16', 'indices': [251, 257]}, {'text': 'CalmDown', 'indices': [258, 267]}, {'text': 'earthquake', 'indices': [268, 279]}]",0,0,2022-04-19 13:05:48+00:00,3082,7
543,thebbmafrica,2022-09-13 22:27:54+00:00,"Benimax says she still doesn't see Joel as a competition but rather she sees Worship as a competition. Do you think she is seeing the wrong competition?

Cc: @denrele_edun @jjcskillz @blessingceo

#Thebbmafrica  
#jjcskillz 
#denrele
#blessingceo 
#ASUUstrike
#iPhone14Pro
#iOS16 https://t.co/3NkSux9zRd","[{'text': 'Thebbmafrica', 'indices': [197, 210]}, {'text': 'jjcskillz', 'indices': [213, 223]}, {'text': 'denrele', 'indices': [225, 233]}, {'text': 'blessingceo', 'indices': [234, 246]}, {'text': 'ASUUstrike', 'indices': [248, 259]}, {'text': 'iPhone14Pro', 'indices': [260, 272]}, {'text': 'iOS16', 'indices': [273, 279]}]",0,1,2022-04-19 13:05:48+00:00,3082,7
544,michaschmidt,2022-09-13 22:16:38+00:00,in other news: my iPhone14Pro case and matte screen protector arrived today … seems like the actual phone will ship tomorrow or Thursday… #fingerscrossed #iPhone14Pro,"[{'text': 'fingerscrossed', 'indices': [138, 153]}, {'text': 'iPhone14Pro', 'indices': [154, 166]}]",0,1,2009-07-21 17:25:37+00:00,3599,647
545,thebbmafrica,2022-09-13 22:15:02+00:00,"Ice feels like the house is divided because everyone now knows their enemy, what do you think?

Cc: @denrele_edun @jjcskillz @blessingceo

#Thebbmafrica 
#jjcskillz 
#denrele
#blessingceo 
#ASUUstrike
#iPhone14Pro
#AlphaBetaExposed
#iOS16
#CalmDown
#earthquake https://t.co/qRDDVSy2RJ","[{'text': 'Thebbmafrica', 'indices': [139, 152]}, {'text': 'jjcskillz', 'indices': [154, 164]}, {'text': 'denrele', 'indices': [166, 174]}, {'text': 'blessingceo', 'indices': [175, 187]}, {'text': 'ASUUstrike', 'indices': [189, 200]}, {'text': 'iPhone14Pro', 'indices': [201, 213]}, {'text': 'AlphaBetaExposed', 'indices': [214, 231]}, {'text': 'iOS16', 'indices': [232, 238]}, {'text': 'CalmDown', 'indices': [239, 248]}, {'text': 'earthquake', 'indices': [249, 260]}]",0,0,2022-04-19 13:05:48+00:00,3082,7
546,canyouapple,2022-09-13 22:12:19+00:00,it’s almost here!!! why can’t this week end already 😩😩 #iPhone14Pro #iphone #iOS16 https://t.co/lA8dSpaD4t,"[{'text': 'iPhone14Pro', 'indices': [55, 67]}, {'text': 'iphone', 'indices': [68, 75]}, {'text': 'iOS16', 'indices': [76, 82]}]",0,0,2022-04-14 23:43:23+00:00,4,34
547,interdami,2022-09-13 22:11:55+00:00,"The new iPhones, big and bigger
#interdminews #tech #Apple #iPhone14 #iPhone14Plus #iPhone14Pro #iPhone14ProMax https://t.co/FzGJ1aT9Ar","[{'text': 'interdminews', 'indices': [32, 45]}, {'text': 'tech', 'indices': [46, 51]}, {'text': 'Apple', 'indices': [52, 58]}, {'text': 'iPhone14', 'indices': [59, 68]}, {'text': 'iPhone14Plus', 'indices': [69, 82]}, {'text': 'iPhone14Pro', 'indices': [83, 95]}, {'text': 'iPhone14ProMax', 'indices': [96, 111]}]",1,3,2012-07-10 17:58:11+00:00,32,52
548,stuartmiles,2022-09-13 22:01:19+00:00,"Love it. The dynamic island feature takes the dullest part of the phone and makes it’s the most creative. It’s whimsical, but look forward to playing this. #DynamicIsland #apple #ios16 #iphone14 #iphone14pro https://t.co/x6rLUGH4k9","[{'text': 'DynamicIsland', 'indices': [156, 170]}, {'text': 'apple', 'indices': [171, 177]}, {'text': 'ios16', 'indices': [178, 184]}, {'text': 'iphone14', 'indices': [185, 194]}, {'text': 'iphone14pro', 'indices': [195, 207]}]",0,1,2009-02-10 00:33:26+00:00,9797,1046
549,bobbydefi,2022-09-13 21:54:52+00:00,"#Defiwars project is full of potential and #utilities you wouldn't want to skip at all.
Get in today and wait for the #Launch date.
Delay is risky 🔥🔥
@DeFiWars_crypto

#DWARF #Defiwars #DARTH #JEDI
$DWARF $DARTH $JEDI #BNB #BSC #LUNC #ETH #iPhone14Pro  #SHUTDOWN #floki #kucoin https://t.co/qLFQ2wbUfm","[{'text': 'Defiwars', 'indices': [0, 9]}, {'text': 'utilities', 'indices': [43, 53]}, {'text': 'Launch', 'indices': [118, 125]}, {'text': 'DWARF', 'indices': [168, 174]}, {'text': 'Defiwars', 'indices': [175, 184]}, {'text': 'DARTH', 'indices': [185, 191]}, {'text': 'JEDI', 'indices': [192, 197]}, {'text': 'BNB', 'indices': [218, 222]}, {'text': 'BSC', 'indices': [223, 227]}, {'text': 'LUNC', 'indices': [228, 233]}, {'text': 'ETH', 'indices': [234, 238]}, {'text': 'iPhone14Pro', 'indices': [239, 251]}, {'text': 'SHUTDOWN', 'indices': [253, 262]}, {'text': 'floki', 'indices': [263, 269]}, {'text': 'kucoin', 'indices': [270, 277]}]",0,1,2022-08-16 13:40:22+00:00,576,31
550,jafarov_adam,2022-09-13 21:52:06+00:00,"While the #iPhone14Pro #DynamicIsland is incredibly neat and cool, i had exactly the same idea and concept for devices with an under-display camera to make them less boring :3 https://t.co/Fl1WNg9ggN","[{'text': 'iPhone14Pro', 'indices': [10, 22]}, {'text': 'DynamicIsland', 'indices': [23, 37]}]",0,1,2017-12-18 15:53:39+00:00,19,97
551,thebbmafrica,2022-09-13 21:50:10+00:00,"There is a little something for everyone, so you have to keep your fave in the house to see this through.

Cc: @denrele_edun @jjcskillz @blessingceo

#Thebbmafrica 
#jjcskillz 
#denrele
#blessingceo 
#ASUUstrike
#iPhone14Pro
#AlphaBetaExposed
#iOS16
#CalmDown
#earthquake https://t.co/0j14FaRwaZ","[{'text': 'Thebbmafrica', 'indices': [150, 163]}, {'text': 'jjcskillz', 'indices': [165, 175]}, {'text': 'denrele', 'indices': [177, 185]}, {'text': 'blessingceo', 'indices': [186, 198]}, {'text': 'ASUUstrike', 'indices': [200, 211]}, {'text': 'iPhone14Pro', 'indices': [212, 224]}, {'text': 'AlphaBetaExposed', 'indices': [225, 242]}, {'text': 'iOS16', 'indices': [243, 249]}, {'text': 'CalmDown', 'indices': [250, 259]}, {'text': 'earthquake', 'indices': [260, 271]}]",0,1,2022-04-19 13:05:48+00:00,3082,7
552,XxHogBossxX,2022-09-13 21:49:10+00:00,"@Verizon is trash! Pre ordered the #iPhone14Pro and it was canceled due to ""fraud activity."" Talking to these LIVE Chat agents and half of them are automated or copy paste incompetent. $35 off the upgrade fee is all I get after over a decade of loyalty and a week of delays? TRASH","[{'text': 'iPhone14Pro', 'indices': [35, 47]}]",0,1,2017-05-03 17:27:46+00:00,282,193
553,frugalgirls,2022-09-13 21:48:33+00:00,"10 EASY Ways to Slash Your Cell Phone Bill! 😯 You won't believe how much you'll save! 👏 #money #phones #iphone14 #iphone14pro

Here's What You Need to Do -&gt;&gt; https://t.co/kfHt3FAx4G https://t.co/xzDmpPGr9w","[{'text': 'money', 'indices': [88, 94]}, {'text': 'phones', 'indices': [95, 102]}, {'text': 'iphone14', 'indices': [103, 112]}, {'text': 'iphone14pro', 'indices': [113, 125]}]",1,6,2009-01-06 22:25:21+00:00,91266,33
554,MsHollyBennet,2022-09-13 21:48:29+00:00,My battery after updating to iOS 16. Thanks Apple! #Apple #iPhone14Pro #iOS16 #iPhone14ProMax #iPhone https://t.co/Xb6lKHpzgH,"[{'text': 'Apple', 'indices': [51, 57]}, {'text': 'iPhone14Pro', 'indices': [58, 70]}, {'text': 'iOS16', 'indices': [71, 77]}, {'text': 'iPhone14ProMax', 'indices': [78, 93]}, {'text': 'iPhone', 'indices': [94, 101]}]",0,1,2015-07-28 22:29:03+00:00,152,304
555,PatrikWehovszky,2022-09-13 21:47:32+00:00,"Here's how the iPhone 14 Pro would look like if the Dynamic Island were a notch.

#iPhone14Pro #iPhone14ProMax https://t.co/HTuVHQavxj","[{'text': 'iPhone14Pro', 'indices': [82, 94]}, {'text': 'iPhone14ProMax', 'indices': [95, 110]}]",0,0,2013-03-07 17:59:25+00:00,50,82
556,Vardhan_909,2022-09-13 21:38:43+00:00,@Mintmobile hey any update on the eSim for #iPhone14Pro   ?? I’ll have my phone on the 16th September,"[{'text': 'iPhone14Pro', 'indices': [43, 55]}]",0,0,2020-11-08 20:48:44+00:00,1,11
557,Jacksonrobi2,2022-09-13 21:32:18+00:00,Buy Huntington or Woodforest bank logs from https://t.co/EuK11z5XXI then come to my dm for free cashout method #UnitedStates 𓃵  #paypal #amazon #Alaska #glitchtale #ScamBible #genessbible #Ccv #cashapp #iPhone14Pro #cashappmethod  #Cards #Huntington #chase #cashapp #NewYorkCity,"[{'text': 'UnitedStates', 'indices': [111, 124]}, {'text': 'paypal', 'indices': [128, 135]}, {'text': 'amazon', 'indices': [136, 143]}, {'text': 'Alaska', 'indices': [144, 151]}, {'text': 'glitchtale', 'indices': [152, 163]}, {'text': 'ScamBible', 'indices': [164, 174]}, {'text': 'genessbible', 'indices': [175, 187]}, {'text': 'Ccv', 'indices': [188, 192]}, {'text': 'cashapp', 'indices': [193, 201]}, {'text': 'iPhone14Pro', 'indices': [202, 214]}, {'text': 'cashappmethod', 'indices': [215, 229]}, {'text': 'Cards', 'indices': [231, 237]}, {'text': 'Huntington', 'indices': [238, 249]}, {'text': 'chase', 'indices': [250, 256]}, {'text': 'cashapp', 'indices': [257, 265]}, {'text': 'NewYorkCity', 'indices': [266, 278]}]",0,1,2022-09-05 21:49:58+00:00,5,65
558,thebbmafrica,2022-09-13 21:29:48+00:00,"Almost everybody here is pretending and i can see right through them, hmmmm
Do you agree with her?

Cc: @denrele_edun @jjcskillz @blessingceo

#Thebbmafrica 
#jjcskillz 
#denrele
#blessingceo 
#ASUUstrike
#iPhone14Pro
#AlphaBetaExposed
#iOS16
#CalmDown
#earthquake https://t.co/q0GfQSlxvV","[{'text': 'Thebbmafrica', 'indices': [143, 156]}, {'text': 'jjcskillz', 'indices': [158, 168]}, {'text': 'denrele', 'indices': [170, 178]}, {'text': 'blessingceo', 'indices': [179, 191]}, {'text': 'ASUUstrike', 'indices': [193, 204]}, {'text': 'iPhone14Pro', 'indices': [205, 217]}, {'text': 'AlphaBetaExposed', 'indices': [218, 235]}, {'text': 'iOS16', 'indices': [236, 242]}, {'text': 'CalmDown', 'indices': [243, 252]}, {'text': 'earthquake', 'indices': [253, 264]}]",0,0,2022-04-19 13:05:48+00:00,3082,7
559,ShahARahman1,2022-09-13 21:28:54+00:00,"""When your content is unique, you need an iPhone that's unique."" The all new @apple #iPhone14Pro is the right device in hand to ease content creation in just few finger tips. 
Day-6;
#smartphone #SmartphoneComparisonNG #apple #mobile #India #USA https://t.co/Sox9MvxBEj","[{'text': 'iPhone14Pro', 'indices': [84, 96]}, {'text': 'smartphone', 'indices': [183, 194]}, {'text': 'SmartphoneComparisonNG', 'indices': [195, 218]}, {'text': 'apple', 'indices': [219, 225]}, {'text': 'mobile', 'indices': [226, 233]}, {'text': 'India', 'indices': [234, 240]}, {'text': 'USA', 'indices': [241, 245]}]",0,1,2016-01-17 16:48:45+00:00,3,5
560,KassysHoney4342,2022-09-13 21:21:43+00:00,Hurry I’m patiently waiting 9/16 #iPhone14 #iPhone14Pro 🤩📲📱,"[{'text': 'iPhone14', 'indices': [33, 42]}, {'text': 'iPhone14Pro', 'indices': [43, 55]}]",0,0,2013-12-07 21:44:17+00:00,367,86
561,AndreaR20986778,2022-09-13 21:21:03+00:00,iPhone 8 while upgrading to iOS 16#iOS16 #iPhone14 #iPhone14Pro  https://t.co/FYlA8Q49Fs,"[{'text': 'iPhone14', 'indices': [41, 50]}, {'text': 'iPhone14Pro', 'indices': [51, 63]}]",0,1,2022-03-17 09:12:43+00:00,86,225
